name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_value,values_outstanding,secondary_filters_name,secondary_filters_tree,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date,año_creacion,mes_creacion,dia_semana_creacion,categoria_centro,periodo_creacion,numero_direccion,categoria_direccion,decada,antiguedad,categoria_antiguedad,numero_direccion_cat,coordenadas_validas,datos_validos
Eserp Digital Business & Law School,1991-01-23 23:00:00+00:00,2024-09-09 07:08:49.204681+00:00,,,145003,Girona,24,7,la Dreta de l'Eixample,2,Eixample,8010,True,,93 244 94 10,True,Formació professional,651,431044.3041118478,4582595.091995233,41.39193366824314,2.175188257512289,,,,1991,1,Wednesday,Educación Secundaria y FP,1990s,24,Bajo,1990,33,Histórico,Normal,True,True
Eserp Digital Business & Law School,1991-01-23 23:00:00+00:00,2024-09-09 07:08:49.204681+00:00,,,145003,Girona,24,7,la Dreta de l'Eixample,2,Eixample,8010,True,,93 244 94 10,True,Universitats,651,431044.3041118478,4582595.091995233,41.39193366824314,2.175188257512289,,,,1991,1,Wednesday,Educación Superior,1990s,24,Bajo,1990,33,Histórico,Normal,True,True
Escola Rius i Taulet,1989-07-25 22:00:00+00:00,2024-06-17 12:52:11.840476+00:00,,,123408,Plaça de Lesseps,19,28,Vallcarca i els Penitents,6,Gràcia,8023,True,,932176196,True,Ensenyament infantil (3-6 anys),651,428989.0917075234,4584390.326059583,41.40792382701724,2.150396876575529,,,,1989,7,Tuesday,Educación Infantil,1980s,19,Bajo,1980,35,Histórico,Normal,True,True
Escola Rius i Taulet,1989-07-25 22:00:00+00:00,2024-06-17 12:52:11.840476+00:00,,,123408,Plaça de Lesseps,19,28,Vallcarca i els Penitents,6,Gràcia,8023,True,,932176196,True,Educació primària,651,428989.0917075234,4584390.326059583,41.40792382701724,2.150396876575529,,,,1989,7,Tuesday,Educación Primaria,1980s,19,Bajo,1980,35,Histórico,Normal,True,True
Centre Educatiu IFPS Roger de Llúria,1985-05-30 22:00:00+00:00,2024-01-02 09:28:04.802879+00:00,,,76807,Carrer de Sardenya,68,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8005,True,,93 217 10 46,True,Formació professional,651,432196.14742517006,4582564.32789018,41.39175451472616,2.188968109310081,,,,1985,5,Thursday,Educación Secundaria y FP,1980s,68,Medio,1980,39,Histórico,Normal,True,True
Centre Educatiu Sil,1984-07-10 22:00:00+00:00,2022-11-16 16:23:03.603980+00:00,,,101008,Av Tibidabo,26,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932126754,True,Ensenyament infantil (0-3 anys),651,427735.6737629143,4584947.975356909,41.4128346281528,2.135335506245646,,,,1984,7,Tuesday,Educación Infantil,1980s,26,Bajo,1980,40,Histórico,Normal,True,True
Centre Educatiu Sil,1984-07-10 22:00:00+00:00,2022-11-16 16:23:03.603980+00:00,,,101008,Av Tibidabo,26,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932126754,True,Ensenyament infantil (3-6 anys),651,427735.6737629143,4584947.975356909,41.4128346281528,2.135335506245646,,,,1984,7,Tuesday,Educación Infantil,1980s,26,Bajo,1980,40,Histórico,Normal,True,True
Centre Educatiu Sil,1984-07-10 22:00:00+00:00,2022-11-16 16:23:03.603980+00:00,,,101008,Av Tibidabo,26,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932126754,True,Educació primària,651,427735.6737629143,4584947.975356909,41.4128346281528,2.135335506245646,,,,1984,7,Tuesday,Educación Primaria,1980s,26,Bajo,1980,40,Histórico,Normal,True,True
Centre Educatiu Sil,1984-07-10 22:00:00+00:00,2022-11-16 16:23:03.603980+00:00,,,101008,Av Tibidabo,26,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,932126754,True,Educació secundària,651,427735.6737629143,4584947.975356909,41.4128346281528,2.135335506245646,,,,1984,7,Tuesday,Educación Secundaria y FP,1980s,26,Bajo,1980,40,Histórico,Normal,True,True
"Escola de Música Trémolo, Formació Musical",2013-05-22 12:24:46+00:00,2024-07-02 08:01:42.874867+00:00,,,156407,Carrer d'Homer,45,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,False,,932371379,True,Música,651,428589.626,4584345.095,41.40748106081716,2.145623353609984,,,,2013,5,Wednesday,Otros,2010s,45,Bajo,2010,11,Establecido,Normal,True,True
Institut Miquel Tarradell,1996-03-12 23:00:00+00:00,2022-11-16 16:47:21.259490+00:00,,,16408,C Àngels,1,1,el Raval,1,Ciutat Vella,8001,True,,934412380,True,Educació secundària,651,430477.2368538652,4581478.559774426,41.381828600175794,2.168534112133251,,,,1996,3,Tuesday,Educación Secundaria y FP,1990s,1,Bajo,1990,28,Consolidado,Bajo,True,True
Institut Miquel Tarradell,1996-03-12 23:00:00+00:00,2022-11-16 16:47:21.259490+00:00,,,16408,C Àngels,1,1,el Raval,1,Ciutat Vella,8001,True,,934412380,True,Formació professional,651,430477.2368538652,4581478.559774426,41.381828600175794,2.168534112133251,,,,1996,3,Tuesday,Educación Secundaria y FP,1990s,1,Bajo,1990,28,Consolidado,Bajo,True,True
Escola Vila Olímpica,1996-03-12 23:00:00+00:00,2024-06-17 09:48:44.020331+00:00,,,75702,Carrer de Carmen Amaya,2,68,el Poblenou,10,Sant Martí,8005,True,,932254998,True,Ensenyament infantil (3-6 anys),651,433428.307877499,4582919.338309602,41.39505493685655,2.203666123017716,,,,1996,3,Tuesday,Educación Infantil,1990s,2,Bajo,1990,28,Consolidado,Bajo,True,True
Escola Vila Olímpica,1996-03-12 23:00:00+00:00,2024-06-17 09:48:44.020331+00:00,,,75702,Carrer de Carmen Amaya,2,68,el Poblenou,10,Sant Martí,8005,True,,932254998,True,Educació primària,651,433428.307877499,4582919.338309602,41.39505493685655,2.203666123017716,,,,1996,3,Tuesday,Educación Primaria,1990s,2,Bajo,1990,28,Consolidado,Bajo,True,True
Escola de Música Allegretto - Gràcia,1996-09-17 22:00:00+00:00,2023-10-03 08:43:54.216632+00:00,,,144306,C Pi i Margall,23,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,True,,932108883,True,Música,651,430073.6671810838,4584348.593692492,41.40764303949543,2.1633766587038155,,,,1996,9,Tuesday,Otros,1990s,23,Bajo,1990,28,Consolidado,Normal,True,True
Facultat de Biologia - UB,1988-04-11 22:00:00+00:00,2024-05-24 12:13:50.289213+00:00,,,144601,Avinguda Diagonal,643,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,934 021 086,True,Universitats,651,426404.39,4581987.999,41.38605465778754,2.1197678920440253,,,,1988,4,Monday,Educación Superior,1980s,643,Muy alto,1980,36,Histórico,Muy Alto,True,True
Escola Massana Centre Municipal d'Art i Disseny,1987-10-25 23:00:00+00:00,2024-05-27 08:34:24.388602+00:00,,,140757,Plaça de la Gardunya,9,1,el Raval,1,Ciutat Vella,8001,True,,934422000,True,Universitats,651,430666.21703693335,4581379.641778674,41.380953983657726,2.1708053338176225,,,,1987,10,Sunday,Educación Superior,1980s,9,Bajo,1980,37,Histórico,Bajo,True,True
Escola de Música Gymúsic,2003-02-14 10:36:04+00:00,2022-09-17 04:00:32.924032+00:00,,,161101,C Independència,373,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,True,,934500656,True,Música,651,431296.4772106347,4584801.17053019,41.41182469172306,2.177953947273433,,,,2003,2,Friday,Otros,2000s,373,Muy alto,2000,21,Consolidado,Muy Alto,True,True
Institut Joan Salvat-Papasseit,1989-04-27 22:00:00+00:00,2024-01-09 09:29:25.564359+00:00,,,294874,Pg Salvat Papasseit,11,3,la Barceloneta,1,Ciutat Vella,8003,True,,933150203,True,Educació secundària,651,432473.5584574441,4581416.542784344,41.38144005668372,2.192413963362347,,,,1989,4,Thursday,Educación Secundaria y FP,1980s,11,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Sagrado Corazón *Eduardo Conde,1988-09-27 23:00:00+00:00,2022-09-17 02:55:22.579575+00:00,,,107300,C Eduardo Conde,17,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932038754,True,Ensenyament infantil (0-3 anys),651,426530.36094694806,4582757.11846379,41.39299329781557,2.121181097169087,,,,1988,9,Tuesday,Educación Infantil,1980s,17,Bajo,1980,36,Histórico,Normal,True,True
Centre Educatiu Sagrado Corazón *Eduardo Conde,1988-09-27 23:00:00+00:00,2022-09-17 02:55:22.579575+00:00,,,107300,C Eduardo Conde,17,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932038754,True,Ensenyament infantil (3-6 anys),651,426530.36094694806,4582757.11846379,41.39299329781557,2.121181097169087,,,,1988,9,Tuesday,Educación Infantil,1980s,17,Bajo,1980,36,Histórico,Normal,True,True
Centre Educatiu Sagrado Corazón *Eduardo Conde,1988-09-27 23:00:00+00:00,2022-09-17 02:55:22.579575+00:00,,,107300,C Eduardo Conde,17,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932038754,True,Educació primària,651,426530.36094694806,4582757.11846379,41.39299329781557,2.121181097169087,,,,1988,9,Tuesday,Educación Primaria,1980s,17,Bajo,1980,36,Histórico,Normal,True,True
Centre Educatiu Sagrado Corazón *Eduardo Conde,1988-09-27 23:00:00+00:00,2022-09-17 02:55:22.579575+00:00,,,107300,C Eduardo Conde,17,23,Sarrià,5,Sarrià-Sant Gervasi,8034,True,,932038754,True,Educació secundària,651,426530.36094694806,4582757.11846379,41.39299329781557,2.121181097169087,,,,1988,9,Tuesday,Educación Secundaria y FP,1980s,17,Bajo,1980,36,Histórico,Normal,True,True
Escola Universitària de Turisme Mediterrani,1987-03-23 23:00:00+00:00,2022-09-17 02:50:56.769557+00:00,,,285807,C Rocafort,104,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,True,,934269822,True,Universitats,651,429107.55120258895,4581325.2509862725,41.38032828005064,2.1521728300012533,,,,1987,3,Monday,Educación Superior,1980s,104,Alto,1980,37,Histórico,Normal,True,True
Escola Doctor Ferran i Clua,1987-09-28 23:00:00+00:00,2022-09-17 02:53:13.294639+00:00,,,191907,C Manigua,25,62,el Congrés i els Indians,9,Sant Andreu,8027,True,,933404625,True,Ensenyament infantil (3-6 anys),651,431433.3126062324,4586153.329377242,41.42401480894652,2.179437759725011,,,,1987,9,Monday,Educación Infantil,1980s,25,Bajo,1980,37,Histórico,Normal,True,True
Escola Doctor Ferran i Clua,1987-09-28 23:00:00+00:00,2022-09-17 02:53:13.294639+00:00,,,191907,C Manigua,25,62,el Congrés i els Indians,9,Sant Andreu,8027,True,,933404625,True,Educació primària,651,431433.3126062324,4586153.329377242,41.42401480894652,2.179437759725011,,,,1987,9,Monday,Educación Primaria,1980s,25,Bajo,1980,37,Histórico,Normal,True,True
Escola Drassanes,1989-11-14 23:00:00+00:00,2021-10-15 11:13:35.229058+00:00,,,231207,C Nou de Sant Francesc,11,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933189733,True,Ensenyament infantil (3-6 anys),651,431206.0788310383,4581169.566939389,41.37910824062923,2.177284995740368,,,,1989,11,Tuesday,Educación Infantil,1980s,11,Bajo,1980,35,Histórico,Bajo,True,True
Escola Drassanes,1989-11-14 23:00:00+00:00,2021-10-15 11:13:35.229058+00:00,,,231207,C Nou de Sant Francesc,11,2,el Barri Gòtic,1,Ciutat Vella,8002,True,,933189733,True,Educació primària,651,431206.0788310383,4581169.566939389,41.37910824062923,2.177284995740368,,,,1989,11,Tuesday,Educación Primaria,1980s,11,Bajo,1980,35,Histórico,Bajo,True,True
Escola els Pins,1989-07-24 22:00:00+00:00,2022-09-17 02:53:24.363526+00:00,,,352507,Pg Vall d'Hebron,181,40,Montbau,7,Horta-Guinardó,8035,True,,934284193,True,Ensenyament infantil (3-6 anys),651,428749.24038276897,4587483.286863798,41.435759593982205,2.147163094335721,,,,1989,7,Monday,Educación Infantil,1980s,181,Alto,1980,35,Histórico,Alto,True,True
Escola els Pins,1989-07-24 22:00:00+00:00,2022-09-17 02:53:24.363526+00:00,,,352507,Pg Vall d'Hebron,181,40,Montbau,7,Horta-Guinardó,8035,True,,934284193,True,Educació primària,651,428749.24038276897,4587483.286863798,41.435759593982205,2.147163094335721,,,,1989,7,Monday,Educación Primaria,1980s,181,Alto,1980,35,Histórico,Alto,True,True
Escola Emili Juncadella,1987-07-14 22:00:00+00:00,2021-10-15 11:26:10.152200+00:00,,,172200,C Juan de Garay,12,63,Navas,9,Sant Andreu,8041,True,,933518304,True,Ensenyament infantil (3-6 anys),651,431593.2581876378,4585492.724848449,41.41807860569787,2.1814264205076483,,,,1987,7,Tuesday,Educación Infantil,1980s,12,Bajo,1980,37,Histórico,Bajo,True,True
Escola Emili Juncadella,1987-07-14 22:00:00+00:00,2021-10-15 11:26:10.152200+00:00,,,172200,C Juan de Garay,12,63,Navas,9,Sant Andreu,8041,True,,933518304,True,Educació primària,651,431593.2581876378,4585492.724848449,41.41807860569787,2.1814264205076483,,,,1987,7,Tuesday,Educación Primaria,1980s,12,Bajo,1980,37,Histórico,Bajo,True,True
Escola Bac de Roda,1989-11-13 23:00:00+00:00,2022-06-08 19:32:09.850420+00:00,,,158504,C Huelva,33,72,Sant Martí de Provençals,10,Sant Martí,8020,True,,933071431,True,Ensenyament infantil (3-6 anys),651,432650.2099730997,4585248.291443315,41.41596635435773,2.194100196799017,,,,1989,11,Monday,Educación Infantil,1980s,33,Bajo,1980,35,Histórico,Normal,True,True
Escola Bac de Roda,1989-11-13 23:00:00+00:00,2022-06-08 19:32:09.850420+00:00,,,158504,C Huelva,33,72,Sant Martí de Provençals,10,Sant Martí,8020,True,,933071431,True,Educació primària,651,432650.2099730997,4585248.291443315,41.41596635435773,2.194100196799017,,,,1989,11,Monday,Educación Primaria,1980s,33,Bajo,1980,35,Histórico,Normal,True,True
Institut Interuniversitari d'Estudis de Dones i Gènere,2011-11-17 15:55:59+00:00,2024-05-23 06:13:54.630383+00:00,,,701180,Pl Pere Coromines,1,1,el Raval,1,Ciutat Vella,8001,True,,934416961,True,Universitats,651,430737.270427858,4580982.59466871,41.377384018901175,2.171700385489177,,,,2011,11,Thursday,Educación Superior,2010s,1,Bajo,2010,13,Establecido,Bajo,True,True
Gestió Acadèmica *Pavelló Rosa,1993-06-20 22:00:00+00:00,2021-11-22 16:22:54.178522+00:00,,,343903,Trav Corts,131,20,la Maternitat i Sant Ramon,4,Les Corts,8028,True,,934 021 766,False,Universitats,651,426941.205236478,4581457.295236274,41.38132376004671,2.1262516820863997,,,,1993,6,Sunday,Educación Superior,1990s,131,Alto,1990,31,Histórico,Normal,True,True
Centre Educatiu Montserrat *Cros,1996-09-17 22:00:00+00:00,2023-02-28 12:35:53.210308+00:00,,,94401,C Cros,6,18,Sants,3,Sants-Montjuïc,8014,True,,934210711,True,Ensenyament infantil (3-6 anys),651,427913.1909454133,4580716.328677459,41.37473782582017,2.1379630254323323,,,,1996,9,Tuesday,Educación Infantil,1990s,6,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Montserrat *Cros,1996-09-17 22:00:00+00:00,2023-02-28 12:35:53.210308+00:00,,,94401,C Cros,6,18,Sants,3,Sants-Montjuïc,8014,True,,934210711,True,Educació primària,651,427913.1909454133,4580716.328677459,41.37473782582017,2.1379630254323323,,,,1996,9,Tuesday,Educación Primaria,1990s,6,Bajo,1990,28,Consolidado,Bajo,True,True
Centre Educatiu Montserrat *Cros,1996-09-17 22:00:00+00:00,2023-02-28 12:35:53.210308+00:00,,,94401,C Cros,6,18,Sants,3,Sants-Montjuïc,8014,True,,934210711,True,Educació secundària,651,427913.1909454133,4580716.328677459,41.37473782582017,2.1379630254323323,,,,1996,9,Tuesday,Educación Secundaria y FP,1990s,6,Bajo,1990,28,Consolidado,Bajo,True,True
Escola Santiago Rusiñol,1989-03-01 23:00:00+00:00,2022-09-17 02:55:43.332512+00:00,,,351901,Pg Valldaura,261,52,la Prosperitat,8,Nou Barris,8016,True,,933542410,True,Ensenyament infantil (3-6 anys),651,431590.1927264253,4587909.380299344,41.4398443007178,2.1811162682851,,,,1989,3,Wednesday,Educación Infantil,1980s,261,Muy alto,1980,35,Histórico,Alto,True,True
Escola Santiago Rusiñol,1989-03-01 23:00:00+00:00,2022-09-17 02:55:43.332512+00:00,,,351901,Pg Valldaura,261,52,la Prosperitat,8,Nou Barris,8016,True,,933542410,True,Educació primària,651,431590.1927264253,4587909.380299344,41.4398443007178,2.1811162682851,,,,1989,3,Wednesday,Educación Primaria,1980s,261,Muy alto,1980,35,Histórico,Alto,True,True
Escola Turó Blau,1987-09-29 23:00:00+00:00,2023-02-02 12:16:06.750757+00:00,,,296202,C Gran de Sant Andreu,2,60,Sant Andreu,9,Sant Andreu,8030,True,,933468602,True,Ensenyament infantil (3-6 anys),651,432419.3489446973,4586595.039271057,41.428076696210304,2.191187503130866,,,,1987,9,Tuesday,Educación Infantil,1980s,2,Bajo,1980,37,Histórico,Bajo,True,True
Escola Turó Blau,1987-09-29 23:00:00+00:00,2023-02-02 12:16:06.750757+00:00,,,296202,C Gran de Sant Andreu,2,60,Sant Andreu,9,Sant Andreu,8030,True,,933468602,True,Educació primària,651,432419.3489446973,4586595.039271057,41.428076696210304,2.191187503130866,,,,1987,9,Tuesday,Educación Primaria,1980s,2,Bajo,1980,37,Histórico,Bajo,True,True
Escola Tibidabo,1987-09-28 23:00:00+00:00,2021-05-04 08:14:11.516851+00:00,,,168304,C Joaquim Valls,10,52,la Prosperitat,8,Nou Barris,8016,True,,933594745,True,Ensenyament infantil (3-6 anys),651,431744.82716527424,4588208.894413243,41.442555073166815,2.1829332651530327,,,,1987,9,Monday,Educación Infantil,1980s,10,Bajo,1980,37,Histórico,Bajo,True,True
Escola Tibidabo,1987-09-28 23:00:00+00:00,2021-05-04 08:14:11.516851+00:00,,,168304,C Joaquim Valls,10,52,la Prosperitat,8,Nou Barris,8016,True,,933594745,True,Educació primària,651,431744.82716527424,4588208.894413243,41.442555073166815,2.1829332651530327,,,,1987,9,Monday,Educación Primaria,1980s,10,Bajo,1980,37,Histórico,Bajo,True,True
Centre Educatiu Vedruna Àngels Barcelona,1989-11-14 23:00:00+00:00,2022-09-17 02:55:59.701418+00:00,,,16601,Pl Àngels,3,1,el Raval,1,Ciutat Vella,8001,True,,933186298,True,Ensenyament infantil (3-6 anys),651,430416.3994153701,4581623.478347557,41.38312857706076,2.1677899514729404,,,,1989,11,Tuesday,Educación Infantil,1980s,3,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Vedruna Àngels Barcelona,1989-11-14 23:00:00+00:00,2022-09-17 02:55:59.701418+00:00,,,16601,Pl Àngels,3,1,el Raval,1,Ciutat Vella,8001,True,,933186298,True,Educació primària,651,430416.3994153701,4581623.478347557,41.38312857706076,2.1677899514729404,,,,1989,11,Tuesday,Educación Primaria,1980s,3,Bajo,1980,35,Histórico,Bajo,True,True
Centre Educatiu Vedruna Àngels Barcelona,1989-11-14 23:00:00+00:00,2022-09-17 02:55:59.701418+00:00,,,16601,Pl Àngels,3,1,el Raval,1,Ciutat Vella,8001,True,,933186298,True,Educació secundària,651,430416.3994153701,4581623.478347557,41.38312857706076,2.1677899514729404,,,,1989,11,Tuesday,Educación Secundaria y FP,1980s,3,Bajo,1980,35,Histórico,Bajo,True,True
SMOS Barcelona Expert Centre,2007-07-30 22:00:00+00:00,2023-04-26 06:55:49.281658+00:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,37,3,la Barceloneta,1,Ciutat Vella,8003,True,,932309500,True,Universitats,651,432785.0033372476,4581877.834344472,41.38562087271976,2.1960871806342315,,,,2007,7,Monday,Educación Superior,2000s,37,Bajo,2000,17,Establecido,Normal,True,True
Centre d'Estudis Musicals A Tempo,2005-02-25 11:27:54+00:00,2022-09-17 04:22:45.546789+00:00,,,186907,C Lluçà,56,19,les Corts,4,Les Corts,8028,True,,934911781,True,Música,651,427290.7527919259,4581670.993226055,41.38328011658352,2.1304059992162108,,,,2005,2,Friday,Otros,2000s,56,Medio,2000,19,Establecido,Normal,True,True
Institut Universitari de Salut Mental Vidal i Barraquer -URL,2004-04-28 11:07:16+00:00,2024-05-23 12:26:53.327524+00:00,,,302203,C Sant Gervasi de Cassoles,88,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,True,,934 189 988,True,Universitats,651,427739.20288595546,4584215.179502761,41.40623496924468,2.135465235192039,,,,2004,4,Wednesday,Educación Superior,2000s,88,Medio,2000,20,Establecido,Normal,True,True
Equip de Seguretat per a la Coordinació d'Emergències en Xarxes Telemàtiques,2000-03-07 23:00:00+00:00,2022-09-17 00:14:55.276501+00:00,,,169023,Jordi Girona,1,21,Pedralbes,4,Les Corts,8034,True,,934015795,True,Universitats,651,425980.2854158732,4582197.376805042,41.38790151896208,2.1146704334958524,,,,2000,3,Tuesday,Educación Superior,1990s,1,Bajo,2000,24,Consolidado,Bajo,True,True
